날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2022년 04월,강서구,방화1동,일식>회/초밥,I20301,"4,571,660원",216건
2022년 04월,강서구,가양1동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,공항동,일식>회/초밥,I20301,"4,571,660원",216건
2022년 04월,강서구,가양2동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,등촌3동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,가양3동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,염창동,일식>회/초밥,I20301,"4,631,500원",159건
2022년 04월,강서구,발산1동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,등촌1동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,우장산동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡6동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡3동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡본동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,등촌2동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡4동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡1동,일식>회/초밥,I20301,0원,0건
2022년 04월,강서구,화곡8동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,방화2동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,방화1동,일식>회/초밥,I20301,"5,484,940원",289건
2022년 03월,강서구,가양1동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,공항동,일식>회/초밥,I20301,"5,484,940원",289건
2022년 03월,강서구,가양2동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,등촌3동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,가양3동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,염창동,일식>회/초밥,I20301,"4,338,150원",146건
2022년 03월,강서구,발산1동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,우장산동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,등촌1동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡6동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡3동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡본동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,등촌2동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡4동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡1동,일식>회/초밥,I20301,0원,0건
2022년 03월,강서구,화곡8동,일식>회/초밥,I20301,0원,0건
