날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 07월,강서구,화곡본동,기타간이>기타간이,I21099,"4,627,835원",231건
2023년 07월,강서구,화곡1동,기타간이>기타간이,I21099,"4,627,835원",231건
2023년 07월,강서구,화곡4동,기타간이>기타간이,I21099,"4,627,835원",231건
2023년 07월,강서구,화곡8동,기타간이>기타간이,I21099,"4,627,835원",231건
2023년 07월,강서구,화곡2동,기타간이>기타간이,I21099,"4,627,835원",231건
2023년 06월,강서구,방화2동,기타간이>기타간이,I21099,"3,104,300원",118건
2023년 06월,강서구,방화1동,기타간이>기타간이,I21099,"3,024,214원",136건
2023년 06월,강서구,가양1동,기타간이>기타간이,I21099,"3,859,321원",174건
2023년 06월,강서구,공항동,기타간이>기타간이,I21099,"3,024,214원",136건
2023년 06월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 06월,강서구,등촌3동,기타간이>기타간이,I21099,"2,221,900원",87건
2023년 06월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 06월,강서구,발산1동,기타간이>기타간이,I21099,"4,610,065원",210건
2023년 06월,강서구,우장산동,기타간이>기타간이,I21099,"3,921,025원",179건
2023년 06월,강서구,등촌1동,기타간이>기타간이,I21099,"2,221,900원",87건
2023년 06월,강서구,염창동,기타간이>기타간이,I21099,"5,723,625원",369건
2023년 06월,강서구,화곡6동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,등촌2동,기타간이>기타간이,I21099,"2,221,900원",87건
2023년 06월,강서구,화곡3동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,화곡본동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,화곡1동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,화곡4동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,화곡8동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 06월,강서구,화곡2동,기타간이>기타간이,I21099,"4,118,662원",198건
2023년 05월,강서구,방화2동,기타간이>기타간이,I21099,"3,491,650원",124건
2023년 05월,강서구,방화1동,기타간이>기타간이,I21099,"3,387,135원",145건
2023년 05월,강서구,가양1동,기타간이>기타간이,I21099,"3,843,877원",176건
2023년 05월,강서구,공항동,기타간이>기타간이,I21099,"3,387,135원",145건
2023년 05월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2023년 05월,강서구,등촌3동,기타간이>기타간이,I21099,"1,472,300원",73건
2023년 05월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2023년 05월,강서구,발산1동,기타간이>기타간이,I21099,"5,082,190원",222건
2023년 05월,강서구,우장산동,기타간이>기타간이,I21099,"4,611,118원",214건
2023년 05월,강서구,등촌1동,기타간이>기타간이,I21099,"1,472,300원",73건
2023년 05월,강서구,염창동,기타간이>기타간이,I21099,"6,485,000원",383건
2023년 05월,강서구,화곡6동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 05월,강서구,등촌2동,기타간이>기타간이,I21099,"1,472,300원",73건
2023년 05월,강서구,화곡3동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 05월,강서구,화곡본동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 05월,강서구,화곡1동,기타간이>기타간이,I21099,"5,273,311원",263건
2023년 05월,강서구,화곡4동,기타간이>기타간이,I21099,"5,273,311원",263건
