날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2022년 08월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 08월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 08월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 08월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"4,455,743원",198건
2022년 07월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"4,455,743원",198건
2022년 07월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,011,560원",166건
2022년 07월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 07월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"4,635,729원",212건
2022년 06월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"4,635,729원",212건
2022년 06월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"4,800,225원",169건
2022년 06월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 06월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"4,357,550원",192건
2022년 05월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"4,357,550원",192건
2022년 05월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,082,360원",168건
2022년 05월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 05월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"4,571,660원",216건
2022년 04월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"4,571,660원",216건
2022년 04월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"4,631,500원",159건
2022년 04월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 04월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"5,484,940원",289건
2022년 03월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"5,484,940원",289건
2022년 03월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"4,338,150원",146건
2022년 03월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 03월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,391,650원",55건
2022년 02월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,391,650원",55건
2022년 02월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"4,519,587원",146건
2022년 02월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 02월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,848,933원",66건
2022년 01월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,848,933원",66건
2022년 01월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,508,475원",162건
2022년 01월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2022년 01월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,121,300원",78건
2021년 12월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,121,300원",78건
2021년 12월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"8,402,000원",229건
2021년 12월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 12월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,482,250원",64건
2021년 11월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,482,250원",64건
2021년 11월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,892,712원",180건
2021년 11월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 11월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,601,450원",68건
2021년 10월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,601,450원",68건
2021년 10월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"6,938,814원",238건
2021년 10월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 10월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,529,466원",53건
2021년 09월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,529,466원",53건
2021년 09월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,316,744원",191건
2021년 09월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 09월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,076,850원",77건
2021년 08월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,076,850원",77건
2021년 08월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"6,951,000원",247건
2021년 08월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 08월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,198,833원",71건
2021년 07월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,198,833원",71건
2021년 07월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"8,629,211원",300건
2021년 07월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 07월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"1,594,300원",69건
2021년 06월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"1,594,300원",69건
2021년 06월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,963,300원",234건
2021년 06월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 06월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,480,000원",52건
2021년 05월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,480,000원",52건
2021년 05월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"6,437,900원",243건
2021년 05월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 05월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,266,500원",55건
2021년 04월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,266,500원",55건
2021년 04월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"6,280,962원",247건
2021년 04월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 04월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"2,851,000원",64건
2021년 03월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"2,851,000원",64건
2021년 03월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"5,053,744원",193건
2021년 03월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡본동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,등촌2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡4동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 03월,강서구,화곡8동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,방화2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,방화1동,일식>카레/돈가스/덮밥,I20302,"3,199,000원",73건
2021년 02월,강서구,가양1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,공항동,일식>카레/돈가스/덮밥,I20302,"3,199,000원",73건
2021년 02월,강서구,가양2동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,등촌3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,가양3동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,염창동,일식>카레/돈가스/덮밥,I20302,"6,925,742원",252건
2021년 02월,강서구,발산1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,우장산동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,등촌1동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,화곡6동,일식>카레/돈가스/덮밥,I20302,0원,0건
2021년 02월,강서구,화곡3동,일식>카레/돈가스/덮밥,I20302,0원,0건
