날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 09월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"4,705,570원",241건
2023년 09월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"3,776,062원",218건
2023년 09월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"2,067,750원",98건
2023년 09월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"6,225,127원",326건
2023년 09월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"2,067,750원",98건
2023년 09월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"4,936,085원",251건
2023년 09월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"5,498,726원",288건
2023년 09월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"6,225,127원",326건
2023년 09월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,877,652원",237건
2023년 09월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"6,225,127원",326건
2023년 09월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 09월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"6,949,115원",371건
2023년 08월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"4,935,563원",329건
2023년 08월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"4,131,094원",240건
2023년 08월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"5,012,323원",258건
2023년 08월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"4,131,094원",240건
2023년 08월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"2,609,450원",127건
2023년 08월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"6,491,916원",339건
2023년 08월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"2,609,450원",127건
2023년 08월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,495,981원",282건
2023년 08월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"6,215,607원",324건
2023년 08월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"6,491,916원",339건
2023년 08월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,912,279원",238건
2023년 08월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,등촌2동,기타간이>김밥/만두/분식,I21007,"6,491,916원",339건
2023년 08월,강서구,화곡3동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,화곡본동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,화곡1동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,화곡4동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,화곡8동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 08월,강서구,화곡2동,기타간이>김밥/만두/분식,I21007,"7,374,854원",394건
2023년 07월,강서구,방화2동,기타간이>김밥/만두/분식,I21007,"4,675,483원",306건
2023년 07월,강서구,방화1동,기타간이>김밥/만두/분식,I21007,"3,817,076원",217건
2023년 07월,강서구,가양1동,기타간이>김밥/만두/분식,I21007,"5,191,673원",264건
2023년 07월,강서구,공항동,기타간이>김밥/만두/분식,I21007,"3,817,076원",217건
2023년 07월,강서구,가양2동,기타간이>김밥/만두/분식,I21007,"4,085,500원",199건
2023년 07월,강서구,등촌3동,기타간이>김밥/만두/분식,I21007,"5,918,523원",309건
2023년 07월,강서구,가양3동,기타간이>김밥/만두/분식,I21007,"4,085,500원",199건
2023년 07월,강서구,발산1동,기타간이>김밥/만두/분식,I21007,"5,404,128원",271건
2023년 07월,강서구,우장산동,기타간이>김밥/만두/분식,I21007,"6,451,184원",333건
2023년 07월,강서구,등촌1동,기타간이>김밥/만두/분식,I21007,"5,918,523원",309건
2023년 07월,강서구,염창동,기타간이>김밥/만두/분식,I21007,"4,939,168원",243건
2023년 07월,강서구,화곡6동,기타간이>김밥/만두/분식,I21007,"7,665,107원",408건
