날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 04월,강서구,공항동,한식>곱창전골/구이,I20109,"4,956,040원",193건
2023년 04월,강서구,가양2동,한식>곱창전골/구이,I20109,"1,792,500원",80건
2023년 04월,강서구,등촌3동,한식>곱창전골/구이,I20109,"5,197,850원",165건
2023년 04월,강서구,가양3동,한식>곱창전골/구이,I20109,"1,792,500원",80건
2023년 04월,강서구,발산1동,한식>곱창전골/구이,I20109,"5,454,356원",223건
2023년 04월,강서구,우장산동,한식>곱창전골/구이,I20109,"5,808,689원",236건
2023년 04월,강서구,화곡6동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,등촌1동,한식>곱창전골/구이,I20109,"5,197,850원",165건
2023년 04월,강서구,염창동,한식>곱창전골/구이,I20109,"1,615,750원",54건
2023년 04월,강서구,등촌2동,한식>곱창전골/구이,I20109,"5,197,850원",165건
2023년 04월,강서구,화곡3동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,화곡본동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,화곡1동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,화곡4동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,화곡8동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 04월,강서구,화곡2동,한식>곱창전골/구이,I20109,"7,479,832원",298건
2023년 03월,강서구,방화2동,한식>곱창전골/구이,I20109,"4,390,471원",173건
2023년 03월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,191,351원",200건
2023년 03월,강서구,가양1동,한식>곱창전골/구이,I20109,"4,495,852원",168건
2023년 03월,강서구,공항동,한식>곱창전골/구이,I20109,"5,191,351원",200건
2023년 03월,강서구,가양2동,한식>곱창전골/구이,I20109,"1,903,800원",77건
2023년 03월,강서구,등촌3동,한식>곱창전골/구이,I20109,"5,394,873원",177건
2023년 03월,강서구,가양3동,한식>곱창전골/구이,I20109,"1,903,800원",77건
2023년 03월,강서구,발산1동,한식>곱창전골/구이,I20109,"5,087,882원",210건
2023년 03월,강서구,우장산동,한식>곱창전골/구이,I20109,"5,636,295원",226건
2023년 03월,강서구,화곡6동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,등촌1동,한식>곱창전골/구이,I20109,"5,394,873원",177건
2023년 03월,강서구,염창동,한식>곱창전골/구이,I20109,"1,389,317원",46건
2023년 03월,강서구,등촌2동,한식>곱창전골/구이,I20109,"5,394,873원",177건
2023년 03월,강서구,화곡3동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,화곡본동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,화곡1동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,화곡4동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,화곡8동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 03월,강서구,화곡2동,한식>곱창전골/구이,I20109,"7,285,708원",283건
2023년 02월,강서구,방화2동,한식>곱창전골/구이,I20109,"4,270,232원",165건
2023년 02월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,484,073원",209건
2023년 02월,강서구,가양1동,한식>곱창전골/구이,I20109,"4,446,193원",168건
2023년 02월,강서구,공항동,한식>곱창전골/구이,I20109,"5,484,073원",209건
2023년 02월,강서구,가양2동,한식>곱창전골/구이,I20109,"1,685,200원",73건
2023년 02월,강서구,등촌3동,한식>곱창전골/구이,I20109,"4,884,293원",157건
2023년 02월,강서구,가양3동,한식>곱창전골/구이,I20109,"1,685,200원",73건
2023년 02월,강서구,발산1동,한식>곱창전골/구이,I20109,"5,575,840원",231건
2023년 02월,강서구,우장산동,한식>곱창전골/구이,I20109,"6,040,405원",243건
2023년 02월,강서구,화곡6동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,등촌1동,한식>곱창전골/구이,I20109,"4,884,293원",157건
2023년 02월,강서구,염창동,한식>곱창전골/구이,I20109,"1,272,350원",47건
2023년 02월,강서구,등촌2동,한식>곱창전골/구이,I20109,"4,884,293원",157건
2023년 02월,강서구,화곡3동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,화곡본동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,화곡1동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,화곡4동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,화곡8동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 02월,강서구,화곡2동,한식>곱창전골/구이,I20109,"7,698,216원",299건
2023년 01월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,872,800원",199건
2023년 01월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,공항동,한식>곱창전골/구이,I20109,"5,872,800원",199건
2023년 01월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,염창동,한식>곱창전골/구이,I20109,"1,016,917원",24건
2023년 01월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2023년 01월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,방화1동,한식>곱창전골/구이,I20109,"6,200,900원",211건
2022년 12월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,공항동,한식>곱창전골/구이,I20109,"6,200,900원",211건
2022년 12월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,염창동,한식>곱창전골/구이,I20109,"1,020,000원",33건
2022년 12월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2022년 12월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,061,200원",183건
2022년 11월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,공항동,한식>곱창전골/구이,I20109,"5,061,200원",183건
2022년 11월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,염창동,한식>곱창전골/구이,I20109,"882,000원",29건
2022년 11월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2022년 11월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,660,300원",196건
2022년 10월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,공항동,한식>곱창전골/구이,I20109,"5,660,300원",196건
2022년 10월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,염창동,한식>곱창전골/구이,I20109,"1,089,000원",32건
2022년 10월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2022년 10월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,330,800원",194건
2022년 09월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,공항동,한식>곱창전골/구이,I20109,"5,330,800원",194건
2022년 09월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,염창동,한식>곱창전골/구이,I20109,"806,083원",21건
2022년 09월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2022년 09월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,방화1동,한식>곱창전골/구이,I20109,"4,951,700원",173건
2022년 08월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,공항동,한식>곱창전골/구이,I20109,"4,951,700원",173건
2022년 08월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,우장산동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡6동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,등촌1동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,염창동,한식>곱창전골/구이,I20109,"724,808원",17건
2022년 08월,강서구,등촌2동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡3동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡본동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡1동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡8동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡2동,한식>곱창전골/구이,I20109,0원,0건
2022년 08월,강서구,화곡4동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,방화2동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,방화1동,한식>곱창전골/구이,I20109,"5,345,300원",183건
2022년 07월,강서구,가양1동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,공항동,한식>곱창전골/구이,I20109,"5,345,300원",183건
2022년 07월,강서구,가양2동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,등촌3동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,가양3동,한식>곱창전골/구이,I20109,0원,0건
2022년 07월,강서구,발산1동,한식>곱창전골/구이,I20109,0원,0건
