날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2022년 03월,강서구,방화1동,중식>중국집,I20201,"8,038,912원",421건
2022년 03월,강서구,가양1동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,공항동,중식>중국집,I20201,"8,038,912원",421건
2022년 03월,강서구,가양2동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,가양3동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,염창동,중식>중국집,I20201,"7,742,980원",337건
2022년 03월,강서구,발산1동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,우장산동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2022년 03월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,방화2동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,방화1동,중식>중국집,I20201,"6,873,912원",343건
2022년 02월,강서구,가양1동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,공항동,중식>중국집,I20201,"6,873,912원",343건
2022년 02월,강서구,가양2동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,가양3동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,염창동,중식>중국집,I20201,"7,448,520원",321건
2022년 02월,강서구,발산1동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,우장산동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2022년 02월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,방화2동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,방화1동,중식>중국집,I20201,"5,838,171원",271건
2022년 01월,강서구,가양1동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,공항동,중식>중국집,I20201,"5,838,171원",271건
2022년 01월,강서구,가양2동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,가양3동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,염창동,중식>중국집,I20201,"6,657,150원",278건
2022년 01월,강서구,발산1동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,우장산동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2022년 01월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,방화1동,중식>중국집,I20201,"7,707,325원",369건
2021년 12월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,공항동,중식>중국집,I20201,"7,707,325원",369건
2021년 12월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,염창동,중식>중국집,I20201,"6,809,837원",290건
2021년 12월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 12월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,방화1동,중식>중국집,I20201,"5,728,277원",307건
2021년 11월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,공항동,중식>중국집,I20201,"5,728,277원",307건
2021년 11월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,염창동,중식>중국집,I20201,"6,501,862원",278건
2021년 11월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 11월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,방화1동,중식>중국집,I20201,"6,186,237원",324건
2021년 10월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,공항동,중식>중국집,I20201,"6,186,237원",324건
2021년 10월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,염창동,중식>중국집,I20201,"7,013,875원",306건
2021년 10월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 10월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,방화1동,중식>중국집,I20201,"6,904,416원",363건
2021년 09월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,공항동,중식>중국집,I20201,"6,904,416원",363건
2021년 09월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,염창동,중식>중국집,I20201,"6,664,157원",292건
2021년 09월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 09월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,방화1동,중식>중국집,I20201,"9,120,000원",459건
2021년 08월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,공항동,중식>중국집,I20201,"9,120,000원",459건
2021년 08월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,염창동,중식>중국집,I20201,"9,909,400원",442건
2021년 08월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 08월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,방화1동,중식>중국집,I20201,"9,287,000원",474건
2021년 07월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,공항동,중식>중국집,I20201,"9,287,000원",474건
2021년 07월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,염창동,중식>중국집,I20201,"8,565,462원",383건
2021년 07월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 07월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,방화1동,중식>중국집,I20201,"11,602,625원",614건
2021년 06월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,공항동,중식>중국집,I20201,"11,602,625원",614건
2021년 06월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,염창동,중식>중국집,I20201,"8,146,050원",377건
2021년 06월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 06월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,방화1동,중식>중국집,I20201,"14,798,625원",758건
2021년 05월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,공항동,중식>중국집,I20201,"14,798,625원",758건
2021년 05월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,염창동,중식>중국집,I20201,"8,703,950원",386건
2021년 05월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 05월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,방화1동,중식>중국집,I20201,"15,493,166원",806건
2021년 04월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,공항동,중식>중국집,I20201,"15,493,166원",806건
2021년 04월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,염창동,중식>중국집,I20201,"8,264,620원",385건
2021년 04월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 04월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,방화1동,중식>중국집,I20201,"13,165,375원",695건
2021년 03월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,공항동,중식>중국집,I20201,"13,165,375원",695건
2021년 03월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,염창동,중식>중국집,I20201,"6,813,783원",322건
2021년 03월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 03월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,방화1동,중식>중국집,I20201,"10,555,875원",530건
2021년 02월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,공항동,중식>중국집,I20201,"10,555,875원",530건
2021년 02월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,염창동,중식>중국집,I20201,"9,077,300원",415건
2021년 02월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 02월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,방화2동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,방화1동,중식>중국집,I20201,"15,773,125원",754건
2021년 01월,강서구,가양1동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,공항동,중식>중국집,I20201,"15,773,125원",754건
2021년 01월,강서구,가양2동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,가양3동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,염창동,중식>중국집,I20201,"9,914,740원",446건
2021년 01월,강서구,발산1동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,우장산동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2021년 01월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,방화1동,중식>중국집,I20201,"16,511,625원",808건
2020년 12월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,공항동,중식>중국집,I20201,"16,511,625원",808건
2020년 12월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,염창동,중식>중국집,I20201,"10,423,740원",472건
2020년 12월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 12월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,방화1동,중식>중국집,I20201,"15,097,000원",761건
2020년 11월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,공항동,중식>중국집,I20201,"15,097,000원",761건
2020년 11월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,염창동,중식>중국집,I20201,"9,089,500원",435건
2020년 11월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 11월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,방화1동,중식>중국집,I20201,"14,398,375원",774건
2020년 10월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,공항동,중식>중국집,I20201,"14,398,375원",774건
2020년 10월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,염창동,중식>중국집,I20201,"8,273,025원",404건
2020년 10월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 10월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,방화1동,중식>중국집,I20201,"14,159,000원",746건
2020년 09월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,공항동,중식>중국집,I20201,"14,159,000원",746건
2020년 09월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,염창동,중식>중국집,I20201,"8,905,100원",413건
2020년 09월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 09월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,방화1동,중식>중국집,I20201,"18,275,125원",935건
2020년 08월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,공항동,중식>중국집,I20201,"18,275,125원",935건
2020년 08월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,염창동,중식>중국집,I20201,"9,335,650원",428건
2020년 08월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 08월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,방화1동,중식>중국집,I20201,"17,280,250원",924건
2020년 07월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,공항동,중식>중국집,I20201,"17,280,250원",924건
2020년 07월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,염창동,중식>중국집,I20201,"6,369,875원",296건
2020년 07월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 07월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,방화1동,중식>중국집,I20201,"13,382,833원",753건
2020년 06월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,공항동,중식>중국집,I20201,"13,382,833원",753건
2020년 06월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,염창동,중식>중국집,I20201,"6,681,880원",314건
2020년 06월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡3동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡본동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,등촌2동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡4동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡1동,중식>중국집,I20201,0원,0건
2020년 06월,강서구,화곡8동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,방화2동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,방화1동,중식>중국집,I20201,"15,069,625원",811건
2020년 05월,강서구,가양1동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,공항동,중식>중국집,I20201,"15,069,625원",811건
2020년 05월,강서구,가양2동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,등촌3동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,가양3동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,염창동,중식>중국집,I20201,"6,682,460원",316건
2020년 05월,강서구,발산1동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,우장산동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,등촌1동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,화곡6동,중식>중국집,I20201,0원,0건
2020년 05월,강서구,화곡3동,중식>중국집,I20201,0원,0건
